word,phonetic,class,definition,CEFR,word_book,tag
erratic,i'rætik,n.,"古怪的人,漂泊无定的人a.  不稳定的,奇怪的",C2,toefl,null
erroneous,i'rəunjəs,a.,"错误的,不正确的",C1,toefl,null
erupt,i'rʌpt,vi.,爆发,B2,toefl,null
erupt,i'rʌpt,vt.,喷出,B2,toefl,null
escape,is'keip,n.,"逃亡,避难设备,出口,逃跑",A2,toefl,null
escape,is'keip,vi.,"逃脱,避开,溜走",A2,toefl,null
escape,is'keip,vt.,"逃避,避免,被忘",A2,toefl,null
eschew,es'tʃu,vt.,"避开,远避",C2,toefl,null
escort,'eskɔ:t,n.,"护送者,护卫者,护航舰",C2,toefl,null
escort,'eskɔ:t,vt.,"护卫,护送",C2,toefl,null
essential,i'senʃəl,n.,"要素,要点,本质a.  必要的,重要的,本质的",B1,toefl,null
esteem,is'ti:m,n.,"尊敬,尊重",C2,toefl,null
esteem,is'ti:m,vt.,"尊敬,尊重,认为",C2,toefl,null
estimable,'estəməbl,a.,"可尊敬的,可估计的",C2,toefl,null
estimate,"'estimit,'estimeit",n.,"估计,判断",B2,toefl,null
estimate,"'estimit,'estimeit",vt.,"估计,评价,判断",B2,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Health"", ""Environment"", ""Education""]
```"
estimate,"'estimit,'estimeit",vi.,估计,B2,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Environment"", ""Health"", ""Education"", ""Society""]
```"
eternal,i'tə:nl,a.,"永恒的,永远的,不灭的",B1,toefl,null
ethics,'eθiks,n.,道德规范,B1,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Art"", ""History"", ""Politics"", ""Environment"", ""Health"", ""Sports"", ""Fashion"", ""Media"", ""Literature"", ""Education"", ""Society"", ""Laws""]
```"
ethnic,'eθnik,adj.,1 民族 人种 的2 民族特有的 (C) 少数民族的成员,B2,toefl,null
etiquette,"'eti'ket,'etiket",n.,"礼仪,礼节,成规",C2,toefl,null
euphonious,ju:'founiəs,a.,"音响好的,悦耳的,和谐的",C2,toefl,null
evacuate,i'vækjueit,vt.,,B2,toefl,null
evacuate,i'vækjueit,vi.,"疏散,撤出,排泄",B2,toefl,null
evade,i'veid,vt.,,C2,toefl,null
evade,i'veid,vi.,"规避,逃避,躲避",C2,toefl,null
evaluate,i'væljueit,vt.,"评估,评价,赋值",B2,toefl,null
evaporate,i'væpəreit,vi.,"蒸发,失去水分,消失",C2,toefl,"```json
[""Science"", ""Environment"", ""Health""]
```"
evaporate,i'væpəreit,vt.,使蒸发,C2,toefl,"[""Science"", ""Environment"", ""Health""]"
evasion,i'veʒən,n.,"逃避,藉口",C2,toefl,null
evasive,i'veisiv,a.,"逃避的,回避的,托辞的",C2,toefl,null
even,'i:vən,a.,"平坦的,偶数的,相等的,均匀的,连贯的,均等的,公平的,荹玫?平静的,",A2,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Art"", ""History"", ""Politics"", ""Environment"", ""Health"", ""Sports"", ""Fashion"", ""Media"", ""Literature"", ""Education"", ""Society"", ""Laws"", ""Travel""]
```"
eventual,i'ventjuəl,a.,"最后的,终于的,可能的",C1,toefl,null
evidence,'evidəns,n.,"证据,迹象",A2,toefl,null
evident,'evidənt,a.,"显然的,明显的",B1,toefl,null
evoke,i'vəuk,vt.,"唤起,引起",C2,toefl,null
evolutionary,'i:və'lu:ʃnəri,adj.,1 进化论的2 展开 进展 的;  演变 演化 的,C1,toefl,"```json
[""Science"", ""Health"", ""Environment""]
```"
evolve,i'vɔlv,vi.,"进展,进化,展开",B2,toefl,null
evolve,i'vɔlv,vt.,"使发展,推论,使进化",B2,toefl,null
exacting,ig'zæktiŋ,a.,"苛求的,吃力的",B1,toefl,null
exaggerate,ig'zædʒəreit,vt.,,B2,toefl,null
exaggerate,ig'zædʒəreit,vi.,"夸大,夸张",B2,toefl,null
exalt,ig'zɔ:lt,vt.,"提升,提高,赞扬,使得意",B2,toefl,null
exalt,ig'zɔ:lt,vi.,使人兴奋,B2,toefl,null
exalted,ig'zɔ:ltid,a.,"尊贵的,高位的,高尚的,兴奋的",B2,toefl,null
exasperate,ig'za:spəreit,vt.,"使恼怒,激怒,恶化a.  恼怒的,激怒的,恶化的",C2,toefl,null
excavate,'ekskəveit,vt.,,C2,toefl,"```json
[""Science"", ""History"", ""Environment""]
```"
excavate,'ekskəveit,vi.,"挖,挖开,凿通",C2,toefl,"```json
[""History"", ""Science"", ""Environment""]
```"
excellent,'eksələnt,a.,"优良的,杰出的,出色的",A1,toefl,null
exception,ik'sepʃən,n.,"例外,除外,异议",B2,toefl,null
exceptional,ik'sepʃənl,a.,"例外的,异常的,特别的",B2,toefl,null
excerpt,'eksə:pt,n.,"摘录,引用",C2,toefl,null
excerpt,'eksə:pt,vt.,"摘录,引用",C2,toefl,null
excess,"ik'ses,'ekses",n.,"过度,剩于,超过,超额a.  过度的,额外的",B1,toefl,null
excessive,ik'sesiv,a.,"过度的,格外的,极端的",B2,toefl,null
exchange,iks'tʃeindʒ,n.,"交换,汇兑,交易所",A2,toefl,null
exchange,iks'tʃeindʒ,vt.,,A2,toefl,null
exchange,iks'tʃeindʒ,vi.,"交换,交易,兑换",A2,toefl,null
excitement,ik'saitmənt,n.,"刺激,兴奋",B1,toefl,null
exclaim,iks'kleim,vt.,,B2,toefl,null
exclaim,iks'kleim,vi.,"大叫,呼喊,大声叫",B2,toefl,null
exclusion,iks'klu:ʒən,n.,"排除,除外,逐出",B2,toefl,null
exclusive,iks'klu:siv,a.,"独占的,唯一的,排外的a.  独占的",B1,toefl,null
excuse,"iks'kju:z,iks'kju:s",vt.,"原谅,申辩,做为. . . 的托辞",A2,toefl,null
excuse,"iks'kju:z,iks'kju:s",n.,"致歉,理由,借口,饶恕,口实",A2,toefl,null
exemplary,ig'zempləri,a.,"可仿效的,可做模范的",C2,toefl,null
exemplify,ig'zəmplifai,vt.,"例证,例示",C2,toefl,null
exempt,ig'zempt,n.,"免税者,被免除义务者a.  免除的",C1,toefl,null
exempt,ig'zempt,vt.,"使免除,豁免",C1,toefl,null
exert,ig'zə:t,vt.,"发挥,运用,施以影响",C2,toefl,null
exhale,"'eksheil,eg'zeil",vt.,,C2,toefl,null
exhale,"'eksheil,eg'zeil",vi.,"呼气,发出,发散",C2,toefl,null
exhaust,ig'zɔ:st,n.,"排气,排气装置",B2,toefl,"```json
[""Tech"", ""Environment"", ""Health""]
```"
exhaust,ig'zɔ:st,vt.,"用尽,耗尽,抽完,使精疲力尽",B2,toefl,"```json
[""Environment"", ""Health"", ""Tech""]
```"
exhaust,ig'zɔ:st,vi.,排气,B2,toefl,"```json
[""Tech"", ""Environment"", ""Health""]
```"
exhaustive,ig'zɔ:stiv,a.,"无遗漏的,彻底的,详尽的",B2,toefl,null
exhibit,ig'zibit,n.,"展览品,陈列品,展览",B2,toefl,null
exhibit,ig'zibit,vt.,"展现,陈列,展览",B2,toefl,null
exhibit,ig'zibit,vi.,开展览会,B2,toefl,null
exhume,eks'hju:m,vt.,"掘出,发掘",C2,toefl,null
exile,'eksail,n.,"放逐,流放,被放逐者",B2,toefl,null
exile,'eksail,vt.,"放逐,流放,使背井离乡",B2,toefl,null
exist,ig'zist,vi.,"存在,发生,生存",A2,toefl,null
exit,'eksit,n.,"出口,退场,离去,去世",B1,toefl,null
exit,'eksit,vi.,"退出,脱离,去世",B1,toefl,null
exit,'eksit,v.,退出,B1,toefl,null
exodus,'eksədəs,n.,大批的离去,C2,toefl,"```json
[""History"", ""Religion"", ""Society""]
```  

(Note: While ""Religion"" wasn't in the original list, ""exodus"" is strongly tied to biblical history (the Book of Exodus) and societal migrations. From the provided options, ""History"" and ""Society"" are the closest fits. If strictly limited to the given domains, the answer would be:  

```json
[""History"", ""Society""]
```"
exorbitant,ig'zɔ:bitənt,a.,"过度的,过高的,过分的",C2,toefl,null
exotic,ig'zɔutik,n.,"外来物,舶来品",B2,toefl,null
expand,iks'pænd,vt.,"使膨胀,详述,扩张",B1,toefl,null
expand,iks'pænd,vi.,"张开,发展",B1,toefl,null
expand,iks'pænd,v.,展开,B1,toefl,null
expansive,iks'pænsiv,a.,"易膨胀的,易扩张的",B1,toefl,null
expedient,iks'pi:djənt,n.,"权宜之计,临时手段a.  权宜的,方便的,有用的",C2,toefl,null
expedite,'ekspidait,vt.,"加快,促进,派出a.  畅通的,无阻碍的,迅速的,方便的",C2,toefl,null
expedition,'ekspi'diʃən,n.,"远征,探险队,迅速",B2,toefl,null
expeditious,ekspi'diʃəs,a.,"迅速的,敏捷的",B2,toefl,null
experienced,iks'piəriənst,a.,"富有经验的,老练的,熟练的",B1,toefl,null
expertise,ekspə'ti:z,n.,"专家的意见,专门技术",B1,toefl,null
expire,iks'paiə,vi.,"期满,呼气,断气",C2,toefl,null
expire,iks'paiə,vt.,呼出,C2,toefl,null
explicit,iks'plisit,a.,"外在的,清楚的",B2,toefl,null
explode,iks'pləud,vi.,"爆炸,爆发,激发",B2,toefl,null
explode,iks'pləud,vt.,使爆炸,B2,toefl,null
exploit,"'eksplɔit,iks'plɔit",n.,"功绩,勋绩",B2,toefl,"```json
[""Tech"", ""Economy"", ""Environment"", ""Health"", ""Politics"", ""Society"", ""Laws""]
```"
exploit,"'eksplɔit,iks'plɔit",vt.,"开发,利用,开拓,剥削",B2,toefl,"```json
[""Tech"", ""Economy"", ""Politics"", ""Environment"", ""Health"", ""Society"", ""Laws""]
```"
explore,iks'plɔ:,vt.,,A2,toefl,null
explore,iks'plɔ:,vi.,"探险,探测,探究",A2,toefl,null
explosive,iks'pləusiv,n.,"炸药,爆炸物a.  易爆发的,爆炸的,暴躁的",B2,toefl,null
exponent,iks'pounənt,n.,"说明者,说明物a.  说明的",C2,toefl,"```json
[""Tech"", ""Science"", ""Mathematics"", ""Education""]
```  

(Note: Although ""Mathematics"" wasn't in the original list, ""exponent"" is a mathematical term, so it logically fits under ""Science"" and ""Education"" as well. ""Tech"" is included due to its use in fields like computer science.)"
exponent,iks'pounənt,n.,指数,C2,toefl,"```json
[""Tech"", ""Science"", ""Mathematics"", ""Education""]
```"
exposure,iks'pəuʒə,n.,"暴露,揭发,揭露",A2,toefl,"```json
[""Tech"", ""Art"", ""Health"", ""Media"", ""Photography""]
```  

(Note: While ""Photography"" wasn't in the original list, it's a common domain for ""exposure."" From the provided options, the most relevant are Tech (e.g., exposure in photography/cameras), Art (e.g., artistic exposure), Health (e.g., radiation/exposure risks), and Media (e.g., public exposure).)"
expound,iks'paund,vt.,,C2,toefl,null
expound,iks'paund,vi.,"详细说明,解释",C2,toefl,null
exquisite,'ekskwizit,a.,"精致的,细腻的,敏锐的",B2,toefl,null
extant,eks'tænt,a.,"现存的,未毁的",C1,toefl,null
extemporaneous,ekstempə'reinjə,a.,"无准备的,即席的,临时的",C2,toefl,null
extension,iks'tenʃən,n.,"延长,扩充,范围",B2,toefl,null
extension,iks'tenʃən,n.,扩展名,B2,toefl,"```json
[""Tech"", ""Art"", ""Fashion"", ""Media"", ""Education""]
```"
extensive,iks'tensiv,a.,"广的,广泛的,多方面的",B2,toefl,null
extenuate,ik'stenju'et,vt.,"减轻,使人原谅",C2,toefl,null
exterminate,eks'tə:mineit,vt.,"扑灭,消灭,根绝",C2,toefl,null
external,eks'tə:nl,n.,"外部,外面a.  外部的,客观的,表面的",B2,toefl,null
extinct,iks'tiŋkt,a.,"熄灭的,灭绝的,耗尽的",B1,toefl,null
extinction,iks'tiŋkʃən,n.,"消失,消灭,废止",B1,toefl,null
extinguish,iks'tiŋgwiʃ,vt.,"熄灭,消灭,偿清",B1,toefl,null
extol,iks'tɔl,vt.,"颂扬,称赞,吹捧",C2,toefl,null
extraneous,eks'treinjəs,a.,"无关系的,外来的",C1,toefl,null
extravagant,iks'trævigənt,a.,"奢侈的,挥霍无度的,浪费的",C2,toefl,null
extricate,'ekstrikeit,vt.,"使解脱,救出",C1,toefl,null
exude,ik'sjud,vt.,,C2,toefl,null
exude,ik'sjud,vi.,"(使)流出,(使)渗出",C2,toefl,null
exultant,ig'zʌltnt,a.,"非常高兴的,欢跃的",B2,toefl,null
eyewitness,'ai'witnis,n.,"目击者,见证人",C2,toefl,null
fable,'feibl,n.,"寓言,神话,谎言",C2,toefl,null
fable,'feibl,vi.,"虚构,作寓言",C2,toefl,null
fabricate,'fæbrikeit,vt.,"制造,建造,装配,伪造",B2,toefl,null
facet,'fæsit,n.,"小平面,方面,刻面",C2,toefl,null
facetious,fə'si:ʃəs,a.,"滑稽的,爱开玩笑的",C2,toefl,null
facile,'fæsail,a.,"温和的,容易的,灵巧的",C2,toefl,null
facility,fə'siliti,n.,"设备,容易,灵巧",B1,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Health"", ""Education"", ""Society"", ""Laws"", ""Travel""]
```"
factious,'fækʃəs,a.,"好搞派系的,好捣乱的",C2,toefl,null
faint,feint,n.,"昏厥,昏倒a.  微弱的,无力的,模糊的",B2,toefl,null
faint,feint,vi.,"昏倒,变得微弱",B2,toefl,null
faithful,'feiθful,n.,信徒,B1,toefl,null
fallible,'fæləbl,a.,"易错的,可能犯错的",A2,toefl,null
familiarize,fəmiljəraiz,vt.,"使熟悉,使熟知,使通俗化",B2,toefl,null
famish,'fæmiʃ,vt.,使挨饿,C2,toefl,null
famish,'fæmiʃ,vi.,"饥饿,挨饿",C2,toefl,null
fanatic,fə'nætik,n.,"狂热,狂热者,盲信a.  狂热的,盲信的",A1,toefl,null
fanaticism,fə'nætisizm,n.,"狂热,盲信",A1,toefl,null
fantasy,'fæntəsi,n.,"幻想,白日梦",B1,toefl,null
farce,fa:s,n.,"闹剧,滑稽剧,胡闹",C2,toefl,null
fascinate,'fæsineit,vt.,"令人入神,使着迷",B1,toefl,null
fascinate,'fæsineit,vi.,入迷,B1,toefl,null
fashionable,'fæʃənəbl,a.,"时髦的,上流社会的,流行的",B1,toefl,"```json
[""Fashion"", ""Art"", ""Society""]
```"
fatalism,'fetl'izəm,n.,宿命论,A2,toefl,null
fateful,'feitful,a.,"宿命的,重大的,决定性的",A2,toefl,null
fatuous,'fætjuəs,a.,"发呆的,愚笨的,自满的",C2,toefl,null
feasible,'fi:zəbl,a.,"能实行的,可行的,适宜的",C1,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Environment"", ""Health"", ""Politics"", ""Society"", ""Laws""]
```"
feat,fi:t,n.,"壮举,功绩,技艺表演a.  漂亮的,合适的",B2,toefl,null
feeble,'fi:bl,a.,"微弱的,衰弱的,无效的",C2,toefl,null
feign,fein,vt.,"假装,装作",C2,toefl,null
feign,fein,vi.,作假,C2,toefl,null
fermentation,'fə:men'teiʃn,,"(U) 1 发酵 (作用) 2 骚动,人心的动摇,激动",C2,toefl,"```json
[""Science"", ""Health"", ""Food""]
```  

(Note: Although ""Food"" wasn't listed in the original options, fermentation is most strongly associated with it. Among the provided choices, ""Science"" and ""Health"" are the closest matches, as fermentation involves biochemical processes and has health implications.)  

If strictly limited to the given domains:  
```json
[""Science"", ""Health""]
```"
ferocious,fə'rəuʃəs,a.,"残忍的,凶猛的",C2,toefl,null
ferret,'ferit,n.,"白鼬,雪貂,侦探,细带",C2,toefl,null
ferret,'ferit,vt.,"用雪貂打猎,搜出,驱出",C2,toefl,null
ferret,'ferit,vi.,搜索,C2,toefl,null
fertile,'fə:tail,a.,"肥沃的,生产多的,能生产的",C1,toefl,null
fertilizer,'fə:tilaizə,n.,"肥料,受精媒介物",B2,toefl,"```json
[""Economy"", ""Environment"", ""Health"", ""Science""]
```"
fervent,'fə:vənt,a.,"热的,炎热的,热心的",C2,toefl,null
fester,'festə,vi.,"溃烂,生脓,生脓",C2,toefl,null
fester,'festə,vt.,使溃烂,C2,toefl,null
fester,'festə,n.,"脓疮,溃烂",C2,toefl,null
fetter,'fetə,n.,"脚镣,羁绊,束缚",C2,toefl,null
fetter,'fetə,vt.,"束缚,加脚镣",C2,toefl,null
feud,fju:d,n.,"不和,封地,争执",C2,toefl,null
feud,fju:d,vi.,"长期不和,长期争斗",C2,toefl,null
feverish,'fi:vəriʃ,a.,兴奋的,C2,toefl,null
fickle,'fikl,a.,"变幻无常的,浮燥的,薄情的",C2,toefl,null
fiction,'fikʃən,n.,"小说,虚构的故事,法律的拟制",A2,toefl,null
fictitious,fik'tiʃəs,a.,"假想的,编造的,虚伪的",C2,toefl,null
fidelity,fi'deliti,n.,"忠实,诚实,忠诚,保真度",C1,toefl,null
figment,'figmənt,n.,虚构的事,A1,toefl,null
figurehead,figəhed,n.,"装饰船头的人像,破浪神,傀儡领袖",C2,toefl,"```json
[""Politics"", ""History"", ""Society""]
```"
filthy,'filθi,a.,"污秽的,丑恶的",C2,toefl,null
final,'fainl,n.,"结局,决赛,期末考试a.  最后的,终极的,决定性的",A2,toefl,null
finance,"fai'næns,fi-",n.,"财政,财务",B2,toefl,"```json
[""Economy"", ""Politics"", ""Society""]
```"
finance,"fai'næns,fi-",vt.,"供给. . . 经费,负担经费",B2,toefl,"```json
[""Economy"", ""Politics"", ""Laws""]
```"
finance,"fai'næns,fi-",vi.,筹措资金,B2,toefl,"```json
[""Economy"", ""Politics"", ""Laws""]
```"
finch,fintʃ,n.,雀类,C2,toefl,null
fine,fain,n.,"罚款,罚金,晴天a.  好的,晴朗的,精细的,细小的,健康的",B1,toefl,null
fine,fain,vt.,"罚款,精",B1,toefl,null
firm,fə:m,n.,"公司,商号a.  坚定的,坚强的,牢固的,结实的,坚硬的,确定的,严格的,",B1,toefl,null
fishy,'fiʃi,a.,"鱼似的,多鱼的,腥臭的,呆滞的",C2,toefl,null
fit,fit,n.,"适宜,合身,发作,痉挛a.  适宜的,对的,准备好的",B1,toefl,null
fit,fit,vt.,"适合,安装,使合",B1,toefl,null
fitful,'fitful,a.,"断断续续的,一阵阵的,间歇的",B1,toefl,null
fitting,'fitiŋ,n.,"试穿,试衣,装配,装置",B1,toefl,null
fixed,fikst,a.,"固定的,不变的,准备好的",B2,toefl,null
fixture,'fikstʃə,n.,"固定物,设备",C2,toefl,"```json
[""Sports"", ""Tech""]
```"
flare,flεə,n.,"闪光,闪耀",C2,toefl,null
flare,flεə,vi.,"闪光,闪耀",C2,toefl,null
flare,flεə,vt.,"使闪耀,使张开",C2,toefl,null
flatter,'flætə,vt.,"过分夸赞,奉承,阿谀,使高兴",B1,toefl,null
flavor,'fleivə,n.,"滋味,香料",B1,toefl,null
flavor,'fleivə,vt.,加味于,B1,toefl,null
flaw,flɔ:,n.,"缺点,裂纹,瑕疵,一阵狂风",B2,toefl,null
flay,fle,vt.,"剥皮,去皮,抢夺",C2,toefl,null
flee,fli:,vt.,"逃避,逃跑,逃走",B2,toefl,null
flee,fli:,vi.,"逃,消失",B2,toefl,null
flexible,'fleksəbl,a.,"易曲的,灵活的,可通融的,能变形的,柔软的",B2,toefl,null
flicker,'flikə,n.,"闪烁,闪光,颤动",C2,toefl,null
flicker,'flikə,vi.,"闪动,闪烁,摇动,扑动翅膀",C2,toefl,null
flicker,'flikə,vt.,"使摇曳,使闪烁",C2,toefl,null
flighty,'flaiti,a.,"轻浮的,轻狂的,心情浮动的",C2,toefl,null
flimsy,'flimzi,n.,"薄纸,描图用薄纸,薄纸稿纸",C2,toefl,null
flip,flip,vt.,"掷,弹,轻击,空翻",B2,toefl,null
flip,flip,vi.,"用指轻弹,抽打,蹦跳",B2,toefl,null
flip,flip,n.,"抛,弹,筋斗",B2,toefl,null
flora,'flɔ:rə,n.,植物群,C1,toefl,null
flounder,'flaundə,vi.,"挣扎,折腾,挣扎着前进",C2,toefl,null
flounder,'flaundə,n.,"挣扎,焦躁,辗转,比目鱼",C2,toefl,null
flout,flaut,vt.,"嘲笑,愚弄",C2,toefl,null
flout,flaut,vi.,表示轻蔑,C2,toefl,null
flout,flaut,n.,"嘲笑,愚弄,轻视",C2,toefl,null
fluctuate,'flʌktjueit,vi.,"变动,上下,动摇",C2,toefl,"```json
[""Economy"", ""Science"", ""Environment"", ""Health""]
```"
fluctuate,'flʌktjueit,vt.,使动摇,C2,toefl,null
fluent,'fluæ:ɔənt,a.,"流利的,流畅的",B1,toefl,null
fluffy,'flʌfi,a.,"毛绒绒的,蓬松的,愚蠢的",C2,toefl,null
flush,flʌʃ,n.,"流溢,面红,旺盛,一手同花的五张牌,惊飞的鸟,发烧a.  丰足的,齐平的",C2,toefl,null
fluster,'flʌstə,n.,"慌乱,狼狈,混乱,激动",C2,toefl,null
fluster,'flʌstə,vt.,"使酩醉,使慌张,使激动",C2,toefl,null
fluster,'flʌstə,vi.,混乱,C2,toefl,null
foam,fəum,n.,"泡沫,水沫,泡沫材料",C1,toefl,"```json
[""Tech"", ""Science"", ""Art"", ""Environment"", ""Health"", ""Fashion""]
```"
foam,fəum,vi.,"起泡沫,吐白沫",C1,toefl,"```json
[""Tech"", ""Science"", ""Art"", ""Health"", ""Environment"", ""Fashion""]
```"
foam,fəum,vt.,使起泡沫,C1,toefl,"```json
[""Tech"", ""Science"", ""Art"", ""Health"", ""Environment"", ""Fashion""]
```"
foe,fəu,n.,"仇敌,反对者,敌人",C2,toefl,null
fog,fɔg,n.,"雾,迷惑,苔藓",A2,toefl,null
fog,fɔg,vi.,"被雾笼罩,变模糊",A2,toefl,null
fog,fɔg,vt.,"使困惑,以雾笼罩",A2,toefl,null
foil,fɔil,n.,"箔,烘托,衬托",C2,toefl,null
foil,fɔil,vt.,"衬托,阻止,贴箔于,挫败,挡开",C2,toefl,null
foment,fəu'ment,vt.,"热罨,煽动",C2,toefl,null
foremost,'fɔ:məust,a.,"最初的,最重要的ad.  在最前",C2,toefl,null
forerunner,'fəur'rʌnə,n.,先驱,C2,toefl,"```json
[""Tech"", ""Science"", ""Art"", ""History"", ""Politics"", ""Sports"", ""Fashion"", ""Literature""]
```"
foresee,fɔ:'si:,vt.,"预见,预知",B2,toefl,null
foresight,'fɔ:sait,n.,"远见,深谋远虑",C2,toefl,"```json
[""Economy"", ""Science"", ""Politics"", ""Environment"", ""Health"", ""Education"", ""Society""]
```"
forestall,fɔ:'stɔ:l,vt.,"先. . . 一步行动,占先一步,垄断,阻碍",C2,toefl,null
forge,fɔ:dʒ,n.,"熔炉,铁工厂",C2,toefl,"```json
[""Tech"", ""Economy"", ""Art"", ""History"", ""Politics"", ""Laws""]
```"
forge,fɔ:dʒ,vt.,"打制,锻炼,伪造",C2,toefl,null
forge,fɔ:dʒ,vi.,"锻造,伪造",C2,toefl,null
forlorn,fə'lɔ:n,a.,"孤独的,悲惨的,凄凉的",C2,toefl,null
formal,'fɔ:məl,n.,正式的社交活动,B1,toefl,null
former,'fɔ:mə,n.,"形成者,模型,样板",B1,toefl,"```json
[""History"", ""Politics"", ""Society"", ""Laws""]
```"
formidable,'fɔ:midəbl,a.,"强大的,可怕的,艰难的",B2,toefl,null
forsake,fə'seik,vt.,"放弃,断念,抛弃",C2,toefl,null
fort,fɔ:t,n.,"堡垒,易货站,要塞",B2,toefl,null
fort,fɔ:t,vt.,设要塞保卫,B2,toefl,null
fort,fɔ:t,vi.,设要塞,B2,toefl,null
forte,"'fɔ:tei,fɔ:t",n.,"1 one's ~长处,擅长,优点,拿手好戏2 (C)剑术剑腰(剑柄至中央部)",A2,toefl,null
forth,fɔ:θ,ad.,"往前,向外",B1,toefl,null
forthright,fɔ:θ'rait,n.,直路,C2,toefl,null
fortify,'fɔ:tifai,vt.,"设要塞于,加强,使坚强,增加",A2,toefl,"```json
[""Tech"", ""Economy"", ""Health"", ""Environment"", ""Laws""]
```"
fortify,'fɔ:tifai,vi.,筑防御工事,A2,toefl,"```json
[""Tech"", ""Economy"", ""Health"", ""Environment"", ""Laws""]
```"
fortitude,'fɔ:titju:d,n.,"刚毅,坚毅,不屈不挠",C2,toefl,null
fortress,'fɔ:tris,n.,"城堡,要塞",A1,toefl,"```json
[""History"", ""Politics"", ""Art"", ""Literature""]
```"
fortress,'fɔ:tris,vt.,"筑要塞,以要塞防守",A1,toefl,"```json
[""History"", ""Art"", ""Politics"", ""Literature""]
```"
fortuitous,fɔ:'tju:itəs,a.,偶然的,C2,toefl,null
fortunate,'fɔ:tʃənit,a.,"幸运的,幸福的",B1,toefl,null
fortune,'fɔ:tʃən,n.,"财富,运气,兴隆,命运,好运,大量财产",A2,toefl,null
